timestamp,price,volume,bidVolume,bidPrice,askVolume,askPrice,spread,momentum,volume_ratio,label
2025-01-26 09:46:11.7579,5137.75,1,51.0,5137.5,58.0,5137.75,0.25,,0.8793103296670634,Hold
2025-01-26 09:46:12.0398,5137.5,1,44.0,5137.5,60.0,5137.75,0.25,-0.125,0.7333333211111114,Sell
2025-01-26 09:46:12.0399,5137.5,8,43.0,5137.5,60.0,5137.75,0.25,-0.04166666666696983,0.7166666547222225,Sell
2025-01-26 09:46:12.0400,5137.5,3,35.0,5137.5,60.0,5137.75,0.25,-0.02083333333303017,0.5833333236111113,Sell
2025-01-26 09:46:12.0400,5137.5,1,35.0,5137.5,60.0,5137.75,0.25,-0.012499999999818101,0.5833333236111113,Sell
2025-01-26 09:46:12.0402,5137.5,2,24.0,5137.5,61.0,5137.75,0.25,-0.008333333333212067,0.39344261650094076,Sell
2025-01-26 09:46:12.0402,5137.5,3,24.0,5137.5,61.0,5137.75,0.25,-0.005952380952294334,0.39344261650094076,Sell
2025-01-26 09:46:12.0412,5137.5,24,24.0,5137.5,61.0,5137.75,0.25,-0.004464285714675498,0.39344261650094076,Sell
2025-01-26 09:46:12.0415,5137.5,2,101.0,5137.25,2.0,5137.5,0.25,-0.003472222222626442,50.49997475001262,Hold
2025-01-26 09:46:12.0415,5137.5,1,101.0,5137.25,2.0,5137.5,0.25,-0.002777777777737356,50.49997475001262,Hold
2025-01-26 09:46:12.0434,5137.5,1,103.0,5137.25,10.0,5137.5,0.25,-0.024999999999636202,10.299998970000104,Hold
2025-01-26 09:46:12.0870,5137.5,2,89.0,5137.25,34.0,5137.5,0.25,0.0,2.6176469818339125,Hold
2025-01-26 09:46:12.1436,5137.25,2,90.0,5137.25,25.0,5137.5,0.25,-0.024999999999636202,3.5999998560000055,Hold
2025-01-26 09:46:12.1436,5137.25,2,90.0,5137.25,25.0,5137.5,0.25,-0.025000000000545697,3.5999998560000055,Hold
2025-01-26 09:46:12.1436,5137.25,1,90.0,5137.25,25.0,5137.5,0.25,-0.024999999999636202,3.5999998560000055,Hold
2025-01-26 09:46:12.2033,5137.5,6,85.0,5137.25,35.0,5137.5,0.25,0.0,2.4285713591836755,Hold
2025-01-26 09:46:12.2487,5137.25,1,85.0,5137.25,28.0,5137.5,0.25,-0.025000000000545697,3.035714177295922,Hold
2025-01-26 09:46:12.2981,5137.25,1,85.0,5137.25,28.0,5137.5,0.25,-0.024999999999636202,3.035714177295922,Hold
2025-01-26 09:46:12.5735,5137.25,1,84.0,5137.25,41.0,5137.5,0.25,-0.024999999999636202,2.0487804378346235,Hold
2025-01-26 09:46:12.6929,5137.25,1,83.0,5137.25,44.0,5137.5,0.25,-0.025000000000545697,1.8863635934917367,Hold
2025-01-26 09:46:12.7728,5137.25,10,85.0,5137.25,46.0,5137.5,0.25,-0.024999999999636202,1.8478260467863903,Hold
2025-01-26 09:46:12.8063,5137.5,1,73.0,5137.25,54.0,5137.5,0.25,0.0,1.3518518268175588,Hold
2025-01-26 09:46:12.8457,5137.5,1,88.0,5137.25,39.0,5137.5,0.25,0.024999999999636202,2.256410198553585,Buy
