timestamp,price,volume,bidVolume,bidPrice,askVolume,askPrice,spread,momentum,volume_ratio,label
2025-01-26 09:45:00.0311,2320.8,1,1.0,2320.8,3.0,2320.9,0.09999999999990905,,0.33333322222225925,Hold
2025-01-26 09:45:00.0414,2320.6,1,1.0,2320.6,2.0,2320.7,0.09999999999990905,-0.1000000000003638,0.499999750000125,Sell
2025-01-26 09:45:00.0463,2320.6,1,1.0,2320.6,4.0,2320.7,0.09999999999990905,-0.03333333333330302,0.24999993750001562,Sell
2025-01-26 09:45:00.1716,2320.7,1,3.0,2320.6,1.0,2320.7,0.09999999999990905,0.008333333333666815,2.9999970000030003,Buy
2025-01-26 09:45:00.2542,2320.8,1,2.0,2320.7,1.0,2320.8,0.1000000000003638,0.024999999999636202,1.9999980000020001,Buy
2025-01-26 09:45:00.4391,2320.9,1,3.0,2320.8,1.0,2320.9,0.09999999999990905,0.03333333333330302,2.9999970000030003,Buy
2025-01-26 09:45:00.4404,2320.8,1,3.0,2320.8,5.0,2321.0,0.1999999999998181,0.009523809524125681,0.599999880000024,Hold
2025-01-26 09:45:00.5846,2320.8,1,1.0,2320.8,3.0,2320.9,0.09999999999990905,0.007142857142753201,0.33333322222225925,Hold
2025-01-26 09:45:00.5851,2320.8,1,3.0,2320.7,1.0,2320.8,0.1000000000003638,0.005555555555474712,2.9999970000030003,Buy
2025-01-26 09:45:00.8000,2320.7,3,3.0,2320.7,4.0,2320.9,0.20000000000027285,-0.005555555555474712,0.7499998125000469,Sell
2025-01-26 09:45:00.8426,2320.6,1,4.0,2320.6,5.0,2320.8,0.20000000000027285,-0.019999999999527063,0.799999840000032,Sell
2025-01-26 09:45:01.0325,2320.8,1,2.0,2320.7,2.0,2320.8,0.1000000000003638,0.019999999999527063,0.99999950000025,Hold
2025-01-26 09:45:01.3777,2320.8,1,1.0,2320.7,2.0,2320.8,0.1000000000003638,0.01999999999998181,0.499999750000125,Hold
2025-01-26 09:45:01.3779,2320.8,1,2.0,2320.7,1.0,2320.8,0.1000000000003638,0.009999999999763531,1.9999980000020001,Buy
2025-01-26 09:45:02.0230,2320.9,1,6.0,2320.7,3.0,2320.9,0.20000000000027285,0.010000000000218279,1.9999993333335555,Buy
2025-01-26 09:45:02.0454,2320.8,1,2.0,2320.8,1.0,2320.9,0.09999999999990905,-0.010000000000218279,1.9999980000020001,Hold
2025-01-26 09:45:02.2260,2320.8,1,3.0,2320.6,4.0,2320.8,0.20000000000027285,0.0,0.7499998125000469,Hold
2025-01-26 09:45:02.5998,2320.8,1,4.0,2320.7,1.0,2320.8,0.1000000000003638,4.547473508864641e-13,3.9999960000040002,Buy
2025-01-26 09:45:02.5998,2320.9,1,4.0,2320.7,1.0,2320.8,0.1000000000003638,0.009999999999763531,3.9999960000040002,Buy
2025-01-26 09:45:02.6345,2320.8,1,1.0,2320.8,3.0,2320.9,0.09999999999990905,0.010000000000218279,0.33333322222225925,Hold
2025-01-26 09:45:03.0125,2320.9,1,3.0,2320.8,1.0,2320.9,0.09999999999990905,0.03000000000020009,2.9999970000030003,Buy
2025-01-26 09:45:03.0406,2321.0,1,3.0,2320.8,7.0,2321.0,0.1999999999998181,0.019999999999527063,0.4285713673469475,Hold
2025-01-26 09:45:03.0505,2321.0,1,1.0,2320.9,4.0,2321.0,0.09999999999990905,0.01999999999998181,0.24999993750001562,Hold
2025-01-26 09:45:03.3615,2321.0,2,3.0,2320.9,2.0,2321.0,0.09999999999990905,0.020000000000436557,1.499999250000375,Buy
2025-01-26 09:45:03.3636,2321.0,1,1.0,2321.0,3.0,2321.1,0.09999999999990905,0.009999999999763531,0.33333322222225925,Hold
2025-01-26 09:45:03.4310,2321.2,1,4.0,2320.9,3.0,2321.1,0.1999999999998181,0.03999999999996362,1.333332888889037,Buy
2025-01-26 09:45:03.4310,2321.1,3,4.0,2320.9,3.0,2321.1,0.1999999999998181,0.03000000000020009,1.333332888889037,Buy
2025-01-26 09:45:03.4325,2321.2,1,7.0,2321.0,2.0,2321.2,0.1999999999998181,0.03999999999950887,3.499998250000875,Buy
2025-01-26 09:45:04.2117,2321.3,1,1.0,2321.2,2.0,2321.3,0.1000000000003638,0.04000000000041837,0.499999750000125,Hold
2025-01-26 09:45:04.2117,2321.4,1,1.0,2321.2,2.0,2321.3,0.1000000000003638,0.05999999999949068,0.499999750000125,Hold
2025-01-26 09:45:04.2117,2321.3,1,1.0,2321.2,2.0,2321.3,0.1000000000003638,0.04000000000041837,0.499999750000125,Hold
2025-01-26 09:45:04.2117,2321.4,2,1.0,2321.2,2.0,2321.3,0.1000000000003638,0.03999999999996362,0.499999750000125,Hold
2025-01-26 09:45:04.2130,2321.4,1,1.0,2321.3,1.0,2321.4,0.09999999999990905,0.03999999999996362,0.9999990000010001,Hold
2025-01-26 09:45:04.2135,2321.3,1,4.0,2321.2,1.0,2321.3,0.1000000000003638,0.03000000000020009,3.9999960000040002,Buy
2025-01-26 09:45:04.6614,2321.3,1,3.0,2321.2,1.0,2321.3,0.1000000000003638,0.02999999999974534,2.9999970000030003,Buy
2025-01-26 09:45:05.1816,2321.4,4,3.0,2321.2,4.0,2321.4,0.20000000000027285,0.01999999999998181,0.7499998125000469,Hold
2025-01-26 09:45:05.1816,2321.6,4,3.0,2321.2,4.0,2321.4,0.20000000000027285,0.0500000000001819,0.7499998125000469,Hold
2025-01-26 09:45:05.1816,2321.5,7,3.0,2321.2,4.0,2321.4,0.20000000000027285,0.03000000000020009,0.7499998125000469,Hold
2025-01-26 09:45:05.1851,2321.5,1,1.0,2321.4,1.0,2321.5,0.09999999999990905,0.01999999999998181,0.9999990000010001,Hold
2025-01-26 09:45:06.3491,2321.5,2,5.0,2321.3,3.0,2321.5,0.1999999999998181,0.009999999999763531,1.6666661111112961,Buy
2025-01-26 09:45:06.3886,2321.4,1,3.0,2321.3,1.0,2321.4,0.09999999999990905,0.010000000000218279,2.9999970000030003,Buy
