timestamp,price,volume,bidVolume,bidPrice,askVolume,askPrice,spread,momentum,volume_ratio,label
2025-01-26 09:45:00.1697,107.6563,50,819.0,107.640625,2993.0,107.65625,0.015625,,0.2736384897181295,Hold
2025-01-26 09:45:00.2357,107.6406,4,873.0,107.640625,2943.0,107.65625,0.015625,-0.007850000000004798,0.29663608552611753,Sell
2025-01-26 09:45:01.3773,107.6406,100,831.0,107.640625,2954.0,107.65625,0.015625,-0.002616666666668266,0.28131347316136984,Sell
2025-01-26 09:45:01.8526,107.6563,200,783.0,107.640625,2974.0,107.65625,0.015625,0.002616666666668266,0.2632817752981568,Hold
2025-01-26 09:45:02.3321,107.6406,10,827.0,107.640625,2792.0,107.65625,0.015625,-0.0015699999999867487,0.29620343828932544,Sell
2025-01-26 09:45:02.8673,107.6563,1,829.0,107.640625,2792.0,107.65625,0.015625,0.0015700000000009595,0.29691977066729236,Hold
2025-01-26 09:45:03.2645,107.6563,200,1058.0,107.640625,2750.0,107.65625,0.015625,0.0011214285714231664,0.38472727258737194,Hold
2025-01-26 09:45:04.0829,107.6563,100,1107.0,107.640625,2484.0,107.65625,0.015625,0.0008410714285673748,0.4456521737336344,Hold
2025-01-26 09:45:05.0509,107.6563,1,1182.0,107.640625,2414.0,107.65625,0.015625,0.0006541666666635138,0.4896437446190374,Hold
2025-01-26 09:45:05.8035,107.6563,200,1181.0,107.640625,2407.0,107.65625,0.015625,0.000523333333347864,0.49065226402548723,Hold
2025-01-26 09:45:07.6090,107.6563,100,1258.0,107.640625,2208.0,107.65625,0.015625,0.0,0.569746376553557,Hold
2025-01-26 09:45:07.8629,107.6563,50,1260.0,107.640625,2106.0,107.65625,0.015625,0.0015699999999867487,0.5982905980065097,Hold
2025-01-26 09:45:08.7201,107.6406,50,1261.0,107.640625,1990.0,107.65625,0.015625,0.0,0.6336683413901164,Hold
2025-01-26 09:45:08.7673,107.6406,1,1216.0,107.640625,2000.0,107.65625,0.015625,-0.0015699999999867487,0.6079999996959999,Sell
2025-01-26 09:45:11.8807,107.6563,9,1433.0,107.640625,2252.0,107.65625,0.015625,0.0015699999999867487,0.6363232679234799,Hold
2025-01-26 09:45:16.1621,107.6563,250,1575.0,107.640625,2065.0,107.65625,0.015625,0.0,0.7627118640374277,Hold
2025-01-26 09:45:16.1636,107.6563,866,1575.0,107.640625,1616.0,107.65625,0.015625,0.0,0.9746287122681753,Hold
2025-01-26 09:45:16.1636,107.6563,1,1575.0,107.640625,749.0,107.65625,0.015625,0.0,2.1028037355102756,Hold
2025-01-26 09:45:16.1639,107.6563,1,1575.0,107.640625,749.0,107.65625,0.015625,0.0,2.1028037355102756,Hold
2025-01-26 09:45:16.1640,107.6563,1,1575.0,107.640625,747.0,107.65625,0.015625,0.0,2.108433732117224,Hold
2025-01-26 09:45:16.1653,107.6563,28,1575.0,107.640625,747.0,107.65625,0.015625,0.0,2.108433732117224,Hold
2025-01-26 09:45:16.1656,107.6563,1,1627.0,107.640625,704.0,107.65625,0.015625,0.0,2.311079542171762,Hold
2025-01-26 09:45:16.1657,107.6563,2,1627.0,107.640625,696.0,107.65625,0.015625,0.0015700000000009595,2.3376436748022362,Buy
2025-01-26 09:45:16.1658,107.6563,1,1627.0,107.640625,694.0,107.65625,0.015625,0.0015700000000009595,2.3443804000801434,Buy
2025-01-26 09:45:16.1659,107.6563,1,1627.0,107.640625,693.0,107.65625,0.015625,0.0,2.347763344375522,Hold
2025-01-26 09:45:16.1659,107.6563,28,1627.0,107.640625,693.0,107.65625,0.015625,0.0,2.347763344375522,Hold
2025-01-26 09:45:16.1659,107.6563,6,1627.0,107.640625,659.0,107.65625,0.015625,0.0,2.4688922572550953,Hold
2025-01-26 09:45:16.1661,107.6563,145,1627.0,107.640625,659.0,107.65625,0.015625,0.0,2.4688922572550953,Hold
2025-01-26 09:45:16.1661,107.6563,52,1627.0,107.640625,463.0,107.65625,0.015625,0.0,3.514038869300132,Hold
2025-01-26 09:45:16.1661,107.6563,1,1627.0,107.640625,462.0,107.65625,0.015625,0.0,3.5216450140224134,Hold
2025-01-26 09:45:16.1662,107.6563,3,1627.0,107.640625,459.0,107.65625,0.015625,0.0,3.544662301645616,Hold
2025-01-26 09:45:16.1663,107.6563,9,1627.0,107.640625,450.0,107.65625,0.015625,0.0,3.6155555475209877,Hold
2025-01-26 09:45:16.1663,107.6563,1,1626.0,107.640625,449.0,107.65625,0.015625,0.0,3.621380838259731,Hold
2025-01-26 09:45:16.1664,107.6563,4,1626.0,107.640625,445.0,107.65625,0.015625,0.0,3.6539325760585784,Hold
2025-01-26 09:45:16.1664,107.6563,1,1626.0,107.640625,445.0,107.65625,0.015625,0.0,3.6539325760585784,Hold
2025-01-26 09:45:16.1665,107.6563,1,1626.0,107.640625,443.0,107.65625,0.015625,0.0,3.6704288856197995,Hold
2025-01-26 09:45:16.1665,107.6563,9,1626.0,107.640625,434.0,107.65625,0.015625,0.0,3.746543770169254,Hold
2025-01-26 09:45:16.1665,107.6563,3,1626.0,107.640625,431.0,107.65625,0.015625,0.0,3.7726218009915966,Hold
2025-01-26 09:45:16.1667,107.6563,17,1626.0,107.640625,421.0,107.65625,0.015625,0.0,3.8622327699234376,Hold
2025-01-26 09:45:16.1667,107.6563,10,1626.0,107.640625,421.0,107.65625,0.015625,0.0,3.8622327699234376,Hold
2025-01-26 09:45:16.1668,107.6563,7,1626.0,107.640625,396.0,107.65625,0.015625,0.0,4.106060595691766,Hold
2025-01-26 09:45:16.1668,107.6563,1,1626.0,107.640625,396.0,107.65625,0.015625,0.0,4.106060595691766,Hold
2025-01-26 09:45:16.1668,107.6563,1,1626.0,107.640625,395.0,107.65625,0.015625,0.0,4.1164556857811245,Hold
2025-01-26 09:45:16.1669,107.6563,60,1626.0,107.640625,335.0,107.65625,0.015625,0.0,4.853731328794832,Hold
2025-01-26 09:45:16.1670,107.6563,1,1626.0,107.640625,333.0,107.65625,0.015625,0.0,4.882882868219571,Hold
2025-01-26 09:45:16.1670,107.6563,15,1626.0,107.640625,317.0,107.65625,0.015625,0.0,5.129337523251301,Hold
2025-01-26 09:45:16.1670,107.6563,1,1626.0,107.640625,317.0,107.65625,0.015625,0.0,5.129337523251301,Hold
2025-01-26 09:45:16.1671,107.6563,1,1626.0,107.640625,316.0,107.65625,0.015625,0.0,5.145569603969716,Hold
2025-01-26 09:45:16.1671,107.6563,1,1626.0,107.640625,315.0,107.65625,0.015625,0.0,5.161904745517763,Hold
2025-01-26 09:45:16.1672,107.6563,1,1626.0,107.640625,314.0,107.65625,0.015625,0.0,5.1783439325530445,Hold
2025-01-26 09:45:16.1672,107.6563,1,1626.0,107.640625,311.0,107.65625,0.015625,0.0,5.228295803124451,Hold
2025-01-26 09:45:16.1673,107.6563,1,1626.0,107.640625,309.0,107.65625,0.015625,0.0,5.262135905300531,Hold
2025-01-26 09:45:16.1674,107.6563,1,1626.0,107.640625,308.0,107.65625,0.015625,0.0,5.2792207620804525,Hold
2025-01-26 09:45:16.1674,107.6563,1,1626.0,107.640625,307.0,107.65625,0.015625,0.0,5.296416920858577,Hold
2025-01-26 09:45:16.1675,107.6563,9,1626.0,107.640625,298.0,107.65625,0.015625,0.0,5.456375820616189,Hold
2025-01-26 09:45:16.1676,107.6563,2,1626.0,107.640625,296.0,107.65625,0.015625,0.0,5.493243224684989,Hold
2025-01-26 09:45:16.1676,107.6563,1,1626.0,107.640625,294.0,107.65625,0.015625,0.0,5.530612226086353,Hold
2025-01-26 09:45:16.1676,107.6563,1,1626.0,107.640625,293.0,107.65625,0.015625,0.0,5.549488035667276,Hold
2025-01-26 09:45:16.1677,107.6563,1,1626.0,107.640625,292.0,107.65625,0.015625,0.0,5.5684931316147495,Hold
2025-01-26 09:45:16.1678,107.6563,4,1626.0,107.640625,285.0,107.65625,0.015625,0.0,5.70526313787627,Hold
2025-01-26 09:45:16.1678,107.6563,1,1626.0,107.640625,285.0,107.65625,0.015625,0.0,5.70526313787627,Hold
2025-01-26 09:45:16.1679,107.6563,1,1626.0,107.640625,284.0,107.65625,0.015625,0.0,5.725352092516366,Hold
2025-01-26 09:45:16.1679,107.6563,1,1626.0,107.640625,283.0,107.65625,0.015625,0.0,5.745583018566845,Hold
