timestamp,price,volume,bidVolume,bidPrice,askVolume,askPrice,spread,momentum,volume_ratio,label,market
2025-01-26 08:10:00.2890,107.8594,50,2415.0,107.859375,1890.0,107.875,0.015625,,1.2777777771017047,Hold,E
2025-01-26 08:10:02.0553,107.8594,5,2415.0,107.859375,1893.0,107.875,0.015625,0.0,1.2757527727016624,Hold,E
2025-01-26 08:10:07.2013,107.875,27,2359.0,107.859375,1898.0,107.875,0.015625,0.005200000000002092,1.2428872490817242,Buy,E
2025-01-26 08:10:07.6797,107.875,288,2628.0,107.859375,689.0,107.875,0.015625,0.002600000000001046,3.8142235068008365,Buy,E
2025-01-26 08:10:07.6800,107.875,357,2629.0,107.859375,386.0,107.875,0.015625,0.0015599999999977854,6.810880811370775,Buy,E
2025-01-26 08:10:07.6823,107.875,1,269.0,107.875,2877.0,107.890625,0.015625,0.0010400000000032605,0.09350017375964541,Hold,E
2025-01-26 08:10:07.6838,107.875,1,554.0,107.875,2772.0,107.890625,0.015625,0.0007428571428533814,0.19985569978360185,Hold,E
2025-01-26 08:10:07.6859,107.875,6,680.0,107.875,2744.0,107.890625,0.015625,0.0005571428571471415,0.2478134109884062,Hold,E
2025-01-26 08:10:07.6861,107.875,5,685.0,107.875,2744.0,107.890625,0.015625,0.00043333333333350765,0.2496355684221445,Hold,E
2025-01-26 08:10:07.6863,107.875,9,699.0,107.875,2744.0,107.890625,0.015625,0.00034666666667249046,0.25473760923661165,Hold,E
2025-01-26 08:10:07.8356,107.875,44,136.0,107.875,2923.0,107.890625,0.015625,0.0015599999999835745,0.04652754018250854,Hold,E
2025-01-26 08:10:07.8359,107.875,45,92.0,107.875,2923.0,107.890625,0.015625,0.0015600000000119962,0.03147451247640284,Hold,E
2025-01-26 08:10:07.8363,107.875,4,47.0,107.875,2923.0,107.890625,0.015625,0.0,0.016079370504249277,Hold,E
2025-01-26 08:10:07.8363,107.875,1,43.0,107.875,2923.0,107.890625,0.015625,0.0,0.014710913440057847,Hold,E
2025-01-26 08:10:07.8365,107.875,5,42.0,107.875,2923.0,107.890625,0.015625,0.0,0.01436879917400999,Hold,E
2025-01-26 08:10:07.8366,107.875,4,37.0,107.875,2923.0,107.890625,0.015625,0.0,0.012658227843770705,Hold,E
2025-01-26 08:10:07.8367,107.875,6,33.0,107.875,2923.0,107.890625,0.015625,0.0,0.011289770779579279,Hold,E
2025-01-26 08:10:07.8368,107.875,1,26.0,107.875,2923.0,107.890625,0.015625,0.0,0.008894970917244279,Hold,E
2025-01-26 08:10:07.8369,107.875,1,25.0,107.875,2923.0,107.890625,0.015625,0.0,0.008552856651196422,Hold,E
2025-01-26 08:10:07.8372,107.875,25,25.0,107.875,2924.0,107.890625,0.015625,0.0,0.008549931597623142,Hold,E
2025-01-26 08:10:07.8377,107.875,1,3044.0,107.859375,215.0,107.875,0.015625,0.0,14.15813946903191,Hold,E
2025-01-26 08:10:07.8378,107.875,5,3044.0,107.859375,215.0,107.875,0.015625,0.0,14.15813946903191,Hold,E
2025-01-26 08:10:07.8399,107.875,1,2875.0,107.859375,64.0,107.875,0.015625,0.0,44.921874298095716,Hold,E
2025-01-26 08:10:07.8400,107.875,61,2875.0,107.859375,63.0,107.875,0.015625,0.0,45.63491991055683,Hold,E
2025-01-26 08:10:07.8400,107.875,2,2.0,107.875,3002.0,107.890625,0.015625,0.0,0.0006662225180991931,Hold,E
2025-01-26 08:10:07.8413,107.875,2,180.0,107.875,2862.0,107.890625,0.015625,0.0,0.06289308173903108,Hold,E
